    table_name     |    column_name    |          data_type          
 med_inv           | reorder_qty       | character
 med_inv           | sendDate          | character
 med_inv           | single_use        | character
 med_inv           | site              | character
 med_inv           | smooth_factor     | character
 med_inv           | special_med       | character
 med_inv           | staff_ipd_prc     | character
 med_inv           | staff_opd_prc     | character
 med_inv           | start_bal         | character
 med_inv           | strgth            | character
 med_inv           | strgth_u          | character
 med_inv           | subCnt            | smallint
 med_inv           | sysID             | character
 med_inv           | term_reason       | character
 med_inv           | terminate         | character
 med_inv           | underline         | character
 med_inv           | unit              | character
 med_inv           | upd_med_code      | character
 med_inv           | vat_flag          | character
 med_inv           | verify_flag       | character
 med_inv           | volume            | character varying
 med_inv           | weight_rate       | character
 med_inv           | weight_vary       | character
 med_inv           | ytd_adj           | character
 med_kw            | kwOwner           | character
 med_kw            | medCode           | character
 med_kw            | medKw             | character varying
 medallergy        | adr_date          | character varying
 medallergy        | allergyNote       | character varying
 medallergy        | allergyType       | character varying
 medallergy        | causality         | character varying
 medallergy        | classCode         | character
 medallergy        | delDate           | timestamp without time zone
 medallergy        | delFlag           | character
 medallergy        | delUser           | character varying
 medallergy        | del_Reason        | character varying
 medallergy        | hn                | character
 medallergy        | maker             | character
 medallergy        | medCode           | character
 medallergy        | phar_Assess       | character varying
 medallergy        | regNo             | character
 medallergy        | report_date       | character varying
 medallergy        | updDate           | timestamp without time zone
 medallergy        | updTime           | timestamp without time zone
 medallergytype    | AllergyTypeCode   | character varying
 medallergytype    | AllergyTypeDesc   | character varying
 medcausality      | causality         | character
 medcausality      | id                | bigint
 medcausality      | warnFlag          | character
 medcausality      | warnType          | character
 ms_ivo_c          | WORKING_CODE      | character
 ms_po_c           | WORKING_CODE      | character
 new_item          | DRUG_NAME         | character varying
 new_item          | WORKING_CODE      | character varying
 pack_ratio        | WORKING_CODE      | character
 patmed            | InvUnit           | double precision
 patmed            | accAmt            | double precision
 patmed            | accQty            | double precision
 patmed            | amount            | double precision
 patmed            | dispCause         | character
 patmed            | endDate           | character
 patmed            | firstAmt          | double precision
 patmed            | firstIssDate      | timestamp without time zone
 patmed            | firstIssTime      | timestamp without time zone
 patmed            | firstQty          | double precision
 patmed            | hn                | character
 patmed            | homeMed           | character
 patmed            | invCode           | character varying
 patmed            | invType           | character varying
 patmed            | lamedCpy          | smallint
 patmed            | lamedDays         | smallint
 patmed            | lamedEng          | character
 patmed            | lamedHow          | character
 patmed            | lamedPeriod       | smallint
 patmed            | lamedQty          | character
 patmed            | lamedSpecial      | character
 patmed            | lamedText         | character varying
 patmed            | lamedTime         | character
 patmed            | lamedTimeText     | character varying
 patmed            | lamedUnit         | character
 patmed            | lastEditLamedDate | timestamp without time zone
 patmed            | lastIssDate       | timestamp without time zone
 patmed            | lastIssInvSite    | character varying
 patmed            | lastIssTime       | timestamp without time zone
 patmed            | lastReqNo         | character
 patmed            | lastReqRunNo      | smallint
 patmed            | med_id            | integer
 patmed            | nextIssDate       | character
 patmed            | nextIssTime       | character
 patmed            | orderDoc          | character
 patmed            | orgMedSub         | character varying
 patmed            | periodPerDay      | smallint
 patmed            | printFlag         | character
 patmed            | qty               | double precision
 patmed            | qtyPerFeed        | character
 patmed            | registDate        | character
 patmed            | registNo          | character
 patmed            | reqNo             | character
 patmed            | reqType           | character
 patmed            | returnMed         | character
 patmed            | runNo             | smallint
 patmed            | stockID           | character varying
 patmed            | unit              | character
 patmed            | unitCost          | double precision
 patmed            | unitPrice         | double precision
 patmed            | usrname           | character
 quali_goal        | WORKING_CODE      | character varying
 quali_rcv         | WORKING_CODE      | character varying
 sm_po_c           | WORKING_CODE      | character
 sm_po_c_copy      | WORKING_CODE      | character
 sm_po_e           | WORKING_CODE      | character
(740 rows)

